index,rank,id,name,tel,isCallLink,virtualTel,ppc,category/0,category/1,categoryPath/0/0,categoryPath/0/1,categoryPath/0/2,categoryPath/0/3,categoryPath/1/0,categoryPath/1/1,categoryPath/1/2,categoryPath/1/3,address,roadAddress,abbrAddress,shortAddress/0,shortAddress/1,display,telDisplay,context/0,context/1,context/2,context/3,context/4,reviewCount,ktCallMd,coupon,thumUrl,type,isSite,posExact,x,y,itemLevel,isAdultBusiness,streetPanorama/id,streetPanorama/pan,streetPanorama/tilt,streetPanorama/lng,streetPanorama/lat,streetPanorama/fov,skyPanorama/id,skyPanorama/pan,skyPanorama/tilt,skyPanorama/lng,skyPanorama/lat,skyPanorama/fov,insidePanorama,interiorPanorama,indoorPanorama,theme,poiInfo/relation/poiShapeType,poiInfo/relation/shapeKey/typeName,poiInfo/relation/shapeKey/wsid,poiInfo/relation/shapeKey/shapeID,poiInfo/relation/boundary/minX,poiInfo/relation/boundary/minY,poiInfo/relation/boundary/maxX,poiInfo/relation/boundary/maxY,poiInfo/relation/detail/0/type,poiInfo/relation/detail/0/sid,poiInfo/relation/detail/0/fullName,poiInfo/relation/detail/0/name,poiInfo/relation/detail/0/category,poiInfo/relation/detail/0/xPos,poiInfo/relation/detail/0/yPos,poiInfo/relation/detail/1/type,poiInfo/relation/detail/1/sid,poiInfo/relation/detail/1/fullName,poiInfo/relation/detail/1/name,poiInfo/relation/detail/1/category,poiInfo/relation/detail/1/xPos,poiInfo/relation/detail/1/yPos,poiInfo/relation/detail/2/type,poiInfo/relation/detail/2/sid,poiInfo/relation/detail/2/fullName,poiInfo/relation/detail/2/name,poiInfo/relation/detail/2/category,poiInfo/relation/detail/2/xPos,poiInfo/relation/detail/2/yPos,poiInfo/hasRelation,poiInfo/road/poiShapeType,poiInfo/road/shapeKey,poiInfo/road/boundary,poiInfo/road/detail,poiInfo/hasRoad,poiInfo/land,poiInfo/hasLand,poiInfo/polygon,poiInfo/hasPolygon,homePage,description,entranceCoords/car/0/rep,entranceCoords/car/0/x,entranceCoords/car/0/y,entranceCoords/walk,isPollingPlace,bizhourInfo,menuInfo,petrolInfo,couponUrl,couponUrlMobile,hasCardBenefit,menuExist,hasNaverBooking,naverBookingUrl,naverEasyOrderUrl,hasNaverSmartOrder,reservationLabel/standard,reservationLabel/preOrder,reservationLabel/table,reservationLabel/takeout,reservation/benefit,hasBroadcastInfo,broadcastInfo,shopWindowInfo,hasNPay,carWash,parkingPrice,card,distance,marker,markerSelected,michelinGuide,indoor,markerLabel,subway,categoryPath/1/4,skyPanorama,poiInfo/relation,entranceCoords/walk/0/rep,entranceCoords/walk/0/x,entranceCoords/walk/0/y,shortAddress,streetPanorama,poiInfo/relation/detail/3/type,poiInfo/relation/detail/3/sid,poiInfo/relation/detail/3/fullName,poiInfo/relation/detail/3/name,poiInfo/relation/detail/3/category,poiInfo/relation/detail/3/xPos,poiInfo/relation/detail/3/yPos,entranceCoords/car/1/rep,entranceCoords/car/1/x,entranceCoords/car/1/y,entranceCoords/car/2/rep,entranceCoords/car/2/x,entranceCoords/car/2/y,entranceCoords/walk/1/rep,entranceCoords/walk/1/x,entranceCoords/walk/1/y,entranceCoords/walk/2/rep,entranceCoords/walk/2/x,entranceCoords/walk/2/y,shortAddress/2,entranceCoords,poiInfo/relation/detail/4/type,poiInfo/relation/detail/4/sid,poiInfo/relation/detail/4/fullName,poiInfo/relation/detail/4/name,poiInfo/relation/detail/4/category,poiInfo/relation/detail/4/xPos,poiInfo/relation/detail/4/yPos,poiInfo/relation/detail/5/type,poiInfo/relation/detail/5/sid,poiInfo/relation/detail/5/fullName,poiInfo/relation/detail/5/name,poiInfo/relation/detail/5/category,poiInfo/relation/detail/5/xPos,poiInfo/relation/detail/5/yPos,poiInfo/relation/detail/6/type,poiInfo/relation/detail/6/sid,poiInfo/relation/detail/6/fullName,poiInfo/relation/detail/6/name,poiInfo/relation/detail/6/category,poiInfo/relation/detail/6/xPos,poiInfo/relation/detail/6/yPos,poiInfo/relation/detail/7/type,poiInfo/relation/detail/7/sid,poiInfo/relation/detail/7/fullName,poiInfo/relation/detail/7/name,poiInfo/relation/detail/7/category,poiInfo/relation/detail/7/xPos,poiInfo/relation/detail/7/yPos,poiInfo/relation/detail/8/type,poiInfo/relation/detail/8/sid,poiInfo/relation/detail/8/fullName,poiInfo/relation/detail/8/name,poiInfo/relation/detail/8/category,poiInfo/relation/detail/8/xPos,poiInfo/relation/detail/8/yPos,poiInfo/relation/detail/9/type,poiInfo/relation/detail/9/sid,poiInfo/relation/detail/9/fullName,poiInfo/relation/detail/9/name,poiInfo/relation/detail/9/category,poiInfo/relation/detail/9/xPos,poiInfo/relation/detail/9/yPos,poiInfo/relation/detail
19,60,16316478,광주패밀리랜드분수,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드분수,,2,4a95e99216070fa380541616b9564f96,0,,s,1,1,126.8929455,35.2248984,12,false,y5ySjOpIKZ9Fs59pGFHITg==,-58.63,10.00,126.8932607,35.2247060,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5817.18,nres://marker/00045-00075,nres://marker/00045-00199,,,,,,i/uF2iVsBG+fEyxohEAgtA==,41.21,-30.00,126.8918915,35.2236938,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,61,1180006683,향등마을공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 남구 행암동  520,,,,향등마을<b>공원</b>,,0,9a7c506976918d47c948170fcf41a049,0,,s,1,1,126.8790086,35.1017463,12,false,2V1DkQiFbgqqG90rnJQ7EA==,101.21,10.00,126.8784980,35.1018470,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,8147.52,nres://marker/00060-00110,nres://marker/00060-00265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,62,532291283,곤지암생활체육공원테니스장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,경기도 광주시 곤지암읍 삼리,,,,곤지암생활체육<b>공원</b>테니스장,,0,0e54c3f56b51e3615a52b9313756e38d,0,,s,1,1,127.3203788,37.3599374,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,246448.09,nres://marker/00058-00060,nres://marker/00058-00215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,63,16316579,광주패밀리랜드수영장성인풀,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드수영장성인풀,,1,9cdcdf9af721513349ed128047c7ab59,0,,s,1,1,126.8911812,35.2252643,12,false,IpkT1s/l4l/ScWwxbA/zkg==,-86.10,10.00,126.8922621,35.2251897,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5812.13,nres://marker/00045-00075,nres://marker/00045-00199,,,,,,DCzM1obrxl2bum5IyjG3tw==,-0.35,-30.00,126.8911896,35.2238884,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,64,16022785,장덕공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 광산구 장덕동,,,,장덕<b>공원</b>,,2,6b1156e3a3ba80306e3cacd1f61f8bf7,0,,s,1,1,126.8132442,35.1883194,12,false,NfW2neVjg35XPvIt3gTlTg==,-127.98,-0.11,126.8141230,35.1891399,35,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5765.48,nres://marker/00037-00079,nres://marker/00037-00203,,,,,,pR3RlWvs+Dgz8GN2iDjY7A==,-88.31,-30.00,126.8174973,35.1881905,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,65,1128222225,광주동구청 공원녹지과,062-608-2950,false,,1,"공공,사회기관",지방행정기관,222935,222937,1001012,,광주광역시 동구 서석동 31,광주광역시 동구 서남로 1,서석동 31,,<b>광주</b>동구청 <b>공원</b>녹지과,062-608-2950,0,0c40209442b03005f0a2b2f391e11c15,0,,s,1,1,126.9233120,35.1459990,8,false,rylFLrkl1VMiYyZlw9x29Q==,53.32,10.00,126.9230872,35.1458314,120,,,,,,,false,1,,,,false,,false,,false,,,true,126.9226367,35.1455507,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5484.55,nres://marker/00063-00060,nres://marker/00063-00214,,,,,,pX54VepzvxEVjyMhwjRTog==,-74.09,-30.00,126.9255524,35.1453590,124,광주 동구,서남로 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,66,16316557,광주패밀리랜드무지개극장,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드무지개극장,,0,8a79d03710d551c6df62c066a5a81e57,0,,s,1,1,126.8937162,35.2238252,12,false,aN35OhW3K8zms5glkTScsw==,159.46,10.00,126.8934823,35.2244469,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5724.02,nres://marker/00045-00075,nres://marker/00045-00199,,,,,,sOv6gtmNC//lvnBbdSvEtg==,63.41,-30.00,126.8928604,35.2233963,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,67,1591642200,불곡산생태공원,,false,,0,"여행,명소","자연,생태공원",222117,222118,222136,222186,경기도 광주시 오포읍 능평리 산103,,,,불곡산생태<b>공원</b>,,0,7468768bc9bb6b96fa5d1340ab86ed88,0,,s,1,1,127.1374501,37.3404266,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,242160.37,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,0ZTjGWTbDatcYuR5kv8rqQ==,83.11,-30.00,127.1344452,37.3400612,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,68,627705600,탄벌소공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,경기도 광주시 탄벌동,,,,탄벌소<b>공원</b>,,2,e07cdac45b2df6ceca6b820cc238464e,0,,s,1,1,127.2379300,37.4209894,11,false,pma9nev2mhHkEll/jWRn/Q==,110.45,2.20,127.2376405,37.4210929,80,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,252090.09,nres://marker/00036-00079,nres://marker/00036-00203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,69,36286888,국립광주박물관고인돌공원,,false,,0,문화시설,부속시설,221845,221846,1000100,,광주광역시 북구 매곡동,,,,국립<b>광주</b>박물관고인돌<b>공원</b>,,0,abb496b879e6791dde9e3790178b977c,0,,s,1,1,126.8837663,35.1874353,11,false,RdFBAePEqbAtZA620cpBTw==,11.13,10.00,126.8837176,35.1871874,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,1635.95,nres://marker/00059-00106,nres://marker/00059-00261,,,,,,kGmIUc5p7TDc05X6Il+h7A==,99.37,-30.00,126.8791656,35.1881905,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,70,718742392,장수천공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 광산구 산정동,,,,장수천<b>공원</b>,,3,bba03279646912341d9e9256daa6de6b,0,,s,1,1,126.8011820,35.1755738,11,false,51577Rg/cHpGiwdXmCfvbQ==,-25.38,2.19,126.8027492,35.1753561,80,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6665.70,nres://marker/00036-00079,nres://marker/00036-00203,,,,,,Xul5ysgKBKbTwENyGPPrgg==,103.18,-30.00,126.7993927,35.1759911,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,71,16316590,광주패밀리랜드롤러스케이트장,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드롤러스케이트장,,0,1aa7237c934b3282ecd39e724b05aab7,0,,s,1,1,126.8914447,35.2250879,12,false,IpkT1s/l4l/ScWwxbA/zkg==,-97.15,10.00,126.8922621,35.2251897,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5799.53,nres://marker/00045-00075,nres://marker/00045-00199,,,,,,DCzM1obrxl2bum5IyjG3tw==,12.01,-30.00,126.8911896,35.2238884,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,72,1194063151,원당산근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 광산구 장덕동  1291,광주광역시 광산구 장덕로96번길 15,장덕동  1291,,원당산근린<b>공원</b>,,0,9a397ef36993e34ced9a44b094d908d1,0,,s,1,1,126.8168778,35.1912899,12,false,D1rJv/UlvNTzyIONFHdO4w==,-77.54,10.00,126.8172509,35.1912072,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5546.92,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,alcdkzXS7zoq6kNtI/pLvw==,-106.03,-30.00,126.8174973,35.1914673,124,광주 광산구,장덕로96번길 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,73,33831948,곤지암근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,경기도 광주시 곤지암읍 곤지암리,,,,곤지암근린<b>공원</b>,,1,d189fe86a79b4649d529e419bc36fd92,0,,s,1,1,127.3407115,37.3477322,11,false,HYnKyf7A6fJi19lta1ygsQ==,-170.05,12.63,127.3407734,37.3492371,80,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,245412.78,nres://marker/00042-00079,nres://marker/00042-00203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,74,16316642,광주패밀리랜드청룡특급,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드청룡특급,,2,3ffeadc7f10d4148e4675a75e2c5a159,0,,s,1,1,126.8941110,35.2225904,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5604.70,nres://marker/00045-00075,nres://marker/00045-00199,,,,,,mPhmWx2UTUDiLyJ7cQIetQ==,-32.96,-43.33,126.8946991,35.2225107,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,75,1984126009,광주중외공원개발,,false,,0,"서비스,산업",기업,225111,225131,225332,,광주광역시 서구 치평동 893-13,광주광역시 서구 상무자유로 26-14,치평동 893-13,,<b>광주</b>중외<b>공원</b>개발,,0,c02595f832983a9517496a632bf8eb55,0,,s,1,1,126.8371887,35.1501712,12,false,bZD/fK84NZZG1VaHOcpziQ==,-78.47,10.00,126.8372773,35.1501639,120,,,,,,,false,1,,,,false,,false,,false,,,true,126.837227,35.150288,true,126.837227,35.150288,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4363.93,nres://marker/00063-00035,nres://marker/00063-00188,,,,,,vtkCaiWBD0pFLkQIKpKO2A==,78.43,-30.00,126.8352814,35.1497917,124,광주 서구,상무자유로 26-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,76,16312734,한마음공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 북구 삼각동,,,,한마음<b>공원</b>,,0,b4437e5f10a706aaf8353b2c86a75351,0,,s,1,1,126.8995125,35.1988596,12,false,/dr/QlrcSuEVJ9yU/u6gyw==,-167.93,0.84,126.8996517,35.1991264,80,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3511.32,nres://marker/00037-00079,nres://marker/00037-00203,,,,,,aT3H1JP1E85cHoDcQPzYuQ==,153.64,-30.00,126.8972244,35.2034607,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,77,30820104,풍암호수공원자연생태체험학습장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,광주광역시 서구 풍암동,,,,풍암호수<b>공원</b>자연생태체험학습장,,10,02918c890d68181782bdf644baef0b6f,0,,s,1,1,126.8736938,35.1299881,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4994.38,nres://marker/00058-00060,nres://marker/00058-00215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,78,1549133251,안청공원축구장,,false,,0,자연공원,부속시설,222117,222118,222136,229253,광주광역시 광산구 안청동,,,,안청<b>공원</b>축구장,,1,eb4dd8496b612bbf079473ed0d6d276f,0,,s,1,1,126.8030478,35.2109879,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7637.98,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,79,36733476,영산강대상공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 북구 동림동,,,,영산강대상<b>공원</b>,,1,51e4d116f4ae2ee17a87e64a425e0342,0,,s,1,1,126.8632723,35.1903192,11,false,kvELJLRpuskb90nAJLXTfQ==,-130.22,4.34,126.8625873,35.1892624,80,,,,,,,false,1,,,,false,,false,,false,,,true,126.8630171,35.1888714,true,126.8630171,35.1888714,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,1998.45,nres://marker/00060-00110,nres://marker/00060-00265,,,,,,Vuz54ROCX+gJvbnFlpdv8A==,79.15,-30.00,126.8608322,35.1898499,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,80,20561818,경안근린공원농구장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,경기도 광주시 경안동,,,,경안근린<b>공원</b>농구장,,2,a234d7fdce084b42f1ce2235cc602ead,0,,s,1,1,127.2518053,37.4094942,12,false,co5pt25RZ+PoYIGRC2dQtQ==,142.15,10.00,127.2515886,37.4097725,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,250986.66,nres://marker/00058-00060,nres://marker/00058-00215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,81,20481483,곤지암도자공원자연생태원,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,경기도 광주시 곤지암읍 삼리,,,,곤지암도자<b>공원</b>자연생태원,,4,3115a7c4fefb9113faa25d6570e3f6fd,0,,s,1,1,127.3274589,37.3471151,12,false,4b6CLrMAmBSqvqpnN7b3eA==,128.59,10.00,127.3272592,37.3472741,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,245145.19,nres://marker/00058-00060,nres://marker/00058-00215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,82,965945364,광주영락공원묘지제2추모관입구,,false,,0,도로시설,방면정보,227616,227755,227813,227819,광주광역시 북구 효령동,,,,<b>광주</b>영락<b>공원</b>묘지제2추모관입구,,0,3856d636f3e2ee416a748e3132243257,0,,s,1,1,126.9180312,35.2296120,12,false,/CVadAg/b89KA8o/Lme7Jg==,171.65,10.00,126.9180234,35.2296646,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7268.74,nres://marker/00063-00057,nres://marker/00063-00211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,83,16316531,광주패밀리랜드카오스,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드카오스,,0,3815d084a83e1ebb696035baf50664e5,0,,s,1,1,126.8933076,35.2227670,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5600.53,nres://marker/00045-00075,nres://marker/00045-00199,,,,,,99UchmRC56y5bs9cBnca+Q==,-117.66,-30.00,126.8937378,35.2229919,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,84,16017639,첨단생활체육공원인라인스케이트장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,광주광역시 광산구 쌍암동,,,,첨단생활체육<b>공원</b>인라인스케이트장,,1,8f576d6462a0e3871e7c9aa0f3db855f,0,,s,1,1,126.8532694,35.2142146,12,false,oosWzz3n09uA5ngDPlkqMg==,104.72,10.00,126.8525230,35.2144100,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4784.70,nres://marker/00058-00060,nres://marker/00058-00215,,,,,,Z5RfDRMVfk32XzBFx5p4Ng==,107.80,-30.00,126.8520660,35.2145996,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,85,16024825,월곡공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 광산구 월곡동,,,,월곡<b>공원</b>,,1,b00e880a3b7688b95dc90e2f04fe0792,0,,s,1,1,126.8148380,35.1673510,12,false,NbesCRrA3P4FFSnRm2uN8g==,-161.81,7.33,126.8155409,35.1673903,80,,,,,,,true,1,,,,false,,false,,false,,,true,126.8141452,35.1672826,true,126.8141452,35.1672826,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5487.26,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,mnDIPK42cMFwFWUYWBATQA==,-99.17,-30.00,126.8166656,35.1676445,124,,,1,RELA,1.0,16024825,117.9926027,19.6944771,117.9926027,19.6944771,,,,5,16024431,월곡공원입구,입구,입구(사람),126.8141452,35.1672826,5,21192934,월곡공원입구,입구,입구(사람),126.8155125,35.1673346,false,126.8155125,35.1673346
45,86,16027130,옥동2공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 광산구 옥동,,,,옥동2<b>공원</b>,,2,7590d2b805111419aadc748bd02f8386,0,,s,1,1,126.7590730,35.1261618,12,false,mNjO87XB7snaBDssmCcGwQ==,53.97,-0.49,126.7583237,35.1261896,80,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,11815.36,nres://marker/00037-00079,nres://marker/00037-00203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,87,16022488,성덕공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 광산구 장덕동,,,,성덕<b>공원</b>,,4,45901500a0624d53b69ebf6b9d651af8,0,,s,1,1,126.8185690,35.1938669,12,false,9KkLwNqtIprA3Ys3R49v6A==,39.96,-2.00,126.8177912,35.1925780,80,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5505.54,nres://marker/00037-00079,nres://marker/00037-00203,,,,,,LOO7h7Jlrit5d9TULKeGmQ==,83.71,-30.00,126.8171921,35.1937141,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,88,16022223,솔무공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 광산구 장덕동,,,,솔무<b>공원</b>,,0,16e732c9b037ab1792d1e5133a03ba3f,0,,s,1,1,126.8161005,35.1989602,12,false,k3j0siSIAbQjdEX04PuCWQ==,56.87,2.35,126.8154800,35.1987300,35,,,,,,,false,1,,,,false,,false,,false,,,true,126.8156301,35.1988596,true,126.8156301,35.1988596,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5946.55,nres://marker/00037-00079,nres://marker/00037-00203,,,,,,kq8wDFwKV1EPp0g3x7Citw==,45.18,-30.00,126.8149338,35.1977997,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,89,16316622,광주패밀리랜드짝꿍놀이터,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드짝꿍놀이터,,0,ee84305c933cbf8aec7a40987eebb9d3,0,,s,1,1,126.8929183,35.2227537,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5588.38,nres://marker/00045-00075,nres://marker/00045-00199,,,,,,sOv6gtmNC//lvnBbdSvEtg==,174.94,-30.00,126.8928604,35.2233963,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,90,16316581,광주패밀리랜드크레이지댄스,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드크레이지댄스,,1,63dceae28fc0ac660b0e4b2bc714ddab,0,,s,1,1,126.8938182,35.2240078,12,false,enwbvbFmlN+OOwJRIaVC3w==,149.98,10.00,126.8935474,35.2244750,120,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5746.20,nres://marker/00045-00075,nres://marker/00045-00199,,,,,,sOv6gtmNC//lvnBbdSvEtg==,57.47,-30.00,126.8928604,35.2233963,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,1349234551,중대물빛공원분수광장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,경기도 광주시 중대동,,,,중대물빛<b>공원</b>분수광장,,15,b4e9b9a368fea80ccafcfb1fc45cd6b5,0,,s,1,1,127.2188808,37.4025369,12,false,QMur6efJicps8q8aD1+7WQ==,-136.56,10.00,127.2190436,37.4027084,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,249837.38,nres://marker/00058-00060,nres://marker/00058-00215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,38323235,광주영락공원묘지주차장,,false,,0,교통시설,주차장,227616,227675,227677,227684,광주광역시 북구 효령동,,,,<b>광주</b>영락<b>공원</b>묘지주차장,,0,82bd7ee991144d663d062bb17dac1087,0,,s,1,1,126.9159964,35.2306858,12,false,nNltlLm34yx1MpgEzxAN6Q==,-13.42,10.00,126.9160375,35.2305134,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7271.35,nres://marker/00063-00111,nres://marker/00063-00265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
